cik,coname,form,file_date,file_name,hlink,rdate,secadate,secatime,accession,type,document,file_size,sequence,description
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm039i002.jpg,450.0,72.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i001.jpg,427.0,73.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i002.jpg,420.0,74.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i003.jpg,432.0,75.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i004.jpg,439.0,76.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i005.jpg,445.0,77.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i006.jpg,455.0,78.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm091i007.jpg,429.0,79.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm079i001.jpg,437.0,80.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm079i002.gif,542.0,81.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm079i003.jpg,446.0,82.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm079i004.gif,328.0,83.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm079i005.gif,542.0,84.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm049i001.jpg,9128.0,85.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm049i002.jpg,8652.0,86.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm049i003.jpg,12973.0,87.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm049i004.jpg,436.0,88.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm045i001.jpg,12843.0,89.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm045i002.jpg,8642.0,90.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm085i001.gif,631.0,91.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm085i002.gif,328.0,92.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm085i003.gif,584.0,93.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm085i004.gif,328.0,94.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm085i005.gif,654.0,95.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm087i001.jpg,425.0,96.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm117i001.gif,82182.0,97.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm009i001.gif,201014.0,98.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm113i001.jpg,463.0,99.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm077i001.jpg,493.0,100.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm077i002.jpg,436.0,101.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm077i003.jpg,500.0,102.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm013i001.gif,31618.0,103.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm127i001.jpg,22373.0,104.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm053i001.jpg,9798.0,105.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm053i002.jpg,5921.0,106.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm053i003.jpg,10166.0,107.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm053i004.jpg,9743.0,108.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm053i005.jpg,10848.0,109.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm063i001.jpg,13058.0,110.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm063i002.gif,1339.0,111.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm139i001.gif,8358.0,112.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm139i002.jpg,3007.0,113.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm105i001.jpg,462.0,114.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm097i001.gif,654.0,115.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm097i002.jpg,448.0,116.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm097i003.jpg,762.0,117.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm111i001.gif,433.0,118.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm111i002.gif,423.0,119.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm111i003.gif,423.0,120.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm111i004.gif,424.0,121.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm111i005.jpg,463.0,122.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i001.jpg,5415.0,123.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i002.jpg,10380.0,124.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i003.jpg,10117.0,125.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i004.jpg,9877.0,126.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i005.jpg,9362.0,127.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i006.jpg,9758.0,128.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm055i007.jpg,9761.0,129.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm047i001.jpg,436.0,130.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm061i001.gif,461.0,131.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm019i001.gif,37088.0,132.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm019i002.gif,44099.0,133.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm019i003.gif,72645.0,134.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm019i004.gif,56686.0,135.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm109i001.jpg,437.0,136.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,,0001104659-20-029454.txt,11186727.0,,Complete submission text file
1000184,SAP SE,IRANNOTICE,2020-02-27,edgar/data/1000184/0001104659-20-025742.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025742/0001104659-20-025742-index.html,NA,2020-02-27,08:28:29,0001104659-20-025742,IRANNOTICE,a19-18843_3irannotice.htm,13008.0,1.0,IRANNOTICE
1000184,SAP SE,IRANNOTICE,2020-02-27,edgar/data/1000184/0001104659-20-025742.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025742/0001104659-20-025742-index.html,NA,2020-02-27,08:28:29,0001104659-20-025742,GRAPHIC,g188433bgi001.jpg,1631.0,2.0,GRAPHIC
1000184,SAP SE,IRANNOTICE,2020-02-27,edgar/data/1000184/0001104659-20-025742.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025742/0001104659-20-025742-index.html,NA,2020-02-27,08:28:29,0001104659-20-025742,GRAPHIC,g188433bgi002.gif,82.0,3.0,GRAPHIC
1000184,SAP SE,IRANNOTICE,2020-02-27,edgar/data/1000184/0001104659-20-025742.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025742/0001104659-20-025742-index.html,NA,2020-02-27,08:28:29,0001104659-20-025742,,0001104659-20-025742.txt,16818.0,,Complete submission text file
1000184,SAP SE,SC 13G/A,2020-02-06,edgar/data/1000184/0000834237-20-006918.txt,https://www.sec.gov/Archives/edgar/data/1000184/000083423720006918/0000834237-20-006918-index.html,NA,2020-02-06,09:10:29,0000834237-20-006918,SC 13G/A,de0007164600_020520.txt,11859.0,1.0,
1000184,SAP SE,SC 13G/A,2020-02-06,edgar/data/1000184/0000834237-20-006918.txt,https://www.sec.gov/Archives/edgar/data/1000184/000083423720006918/0000834237-20-006918-index.html,NA,2020-02-06,09:10:29,0000834237-20-006918,,0000834237-20-006918.txt,13764.0,,Complete submission text file
1000184,SAP SE,SC 13G/A,2020-02-14,edgar/data/1000184/0001140361-20-003297.txt,https://www.sec.gov/Archives/edgar/data/1000184/000114036120003297/0001140361-20-003297-index.html,NA,2020-02-14,11:42:22,0001140361-20-003297,SC 13G/A,formsc13ga.htm,56127.0,1.0,SC 13G/A
1000184,SAP SE,SC 13G/A,2020-02-14,edgar/data/1000184/0001140361-20-003297.txt,https://www.sec.gov/Archives/edgar/data/1000184/000114036120003297/0001140361-20-003297-index.html,NA,2020-02-14,11:42:22,0001140361-20-003297,,0001140361-20-003297.txt,57571.0,,Complete submission text file
